Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
00:00.0,68175,68461,67876,68349.73,3296.46239,00:00.0,224764912.7,153997,1669.25191,113821348.1,0
00:00.0,68349.73,69044.1,67200,67215.58,9839.14106,00:00.0,669807905.9,379019,4810.51807,327545996.1,0
00:00.0,67215.58,67999,66670,67681,6363.51811,00:00.0,428014232.2,277000,3335.37276,224399877.4,0
00:00.0,67681,67798,67239.19,67540.01,2304.74585,00:00.0,155707191.5,110721,1093.17942,73855532.44,0
00:00.0,67540.01,67757.14,67428.44,67715.31,1777.35139,00:00.0,120186476.9,86411,824.75714,55772779.35,0
00:00.0,67715.31,67810,67575.23,67632.08,1250.73388,00:00.0,84650683.82,102046,555.94451,37627469.89,0
00:00.0,67632.07,67760,67611.61,67660.57,1293.15334,00:00.0,87525897.64,107618,638.17704,43196172.37,0
00:00.0,67660.57,67872.5,67640,67691.28,1527.99394,00:00.0,103560291.9,96610,810.53368,54934260.57,0
00:00.0,67691.28,67900,67556.72,67753.76,1933.67458,00:00.0,130904209.5,129611,919.74004,62276194.09,0
00:00.0,67753.76,67885,67700,67766.85,1054.7542,00:00.0,71477648.28,116188,486.11804,32945184.12,0
00:00.0,67766.84,67910.55,67643.33,67789.47,1287.2317,00:00.0,87257359.27,92425,616.25037,41772983.25,0
00:00.0,67789.48,67867.6,67720.41,67721,1056.53192,00:00.0,71618483.13,104725,529.21527,35874013.69,0
00:00.0,67721.01,68320.08,67367.2,68251.52,2959.02252,00:00.0,200454115.1,158603,1500.82022,101726399.5,0
00:00.0,68251.53,68460,67800,68142.17,4215.16637,00:00.0,287267621.4,169361,2285.27598,155774330.2,0
00:00.0,68142.18,68200,67257.47,67736.95,4668.17947,00:00.0,316118073.8,208043,2231.96025,151149819.7,0
00:00.0,67736.95,67984.01,67577.65,67765.63,1240.19331,00:00.0,84112012.65,79191,596.71168,40471374.76,0
00:00.0,67765.62,68793.97,67612.48,68382.81,3808.91033,00:00.0,260221354,162912,1988.82564,135871877.6,0
00:00.0,68382.8,69221,68285.29,68906.7,5525.34568,00:00.0,380499061,226670,2959.8626,203856433.2,0
00:00.0,68906.7,69333,68824,69080,3826.91777,00:00.0,264394953.3,164915,1923.02377,132861490,0
00:00.0,69080,70288,68500,69615.28,10231.02887,00:00.0,710828316.9,422156,5494.50167,381831665.9,0
00:00.0,69615.27,69715.61,68800,69204,3716.39069,00:00.0,257284279.3,163081,1745.5491,120842468.8,0
00:00.0,69204,69509.38,68730.51,68809.9,2524.78066,00:00.0,174529111.7,114055,1196.90997,82760768.8,0
00:00.0,68809.89,69370.01,68629.9,69170.22,2195.99092,00:00.0,151613491.4,106717,1143.20308,78922076.96,0
00:00.0,69170.22,69268.27,68745.68,69013.63,2550.75405,00:00.0,175967550.6,115722,1265.75987,87320796.22,0
00:00.0,69013.62,69191.99,68567.32,68955.85,3143.28299,00:00.0,216410013,168939,1442.76951,99329686.12,0
00:00.0,68955.84,70480,68843.73,70445,10001.68378,00:00.0,697317875.6,387960,5145.40689,358782526.1,0
00:00.0,70445,71063.45,70092.5,70423.6,9252.35453,00:00.0,654063017.1,367841,4755.01251,336173974.2,0
00:00.0,70423.61,70736,70168.67,70537.84,2475.71862,00:00.0,174530189.4,107336,1170.81548,82542182.04,0
00:00.0,70537.83,71275,70423.51,70947.58,4747.42504,00:00.0,336515251.5,175659,2483.50337,176056354,0
00:00.0,70947.58,71379.21,70826.15,71200,4692.49958,00:00.0,333541453.1,162816,2442.83134,173659020.3,0
00:00.0,71199.99,71243.6,70694.61,70971.71,3455.32686,00:00.0,245070549.9,130689,1606.47606,113949309.9,0
00:00.0,70971.7,71731.35,70383.66,71580,7724.60004,00:00.0,548743945,263248,3953.13437,280909820.7,0
00:00.0,71580.01,71758,70871.2,71279.95,5604.75987,00:00.0,399943657.8,208991,2607.69509,186084300.2,0
00:00.0,71279.95,71357.68,70700,71108,2478.56943,00:00.0,176258908.5,113712,1116.59369,79395120.69,0
00:00.0,71108,71237.02,70900,71050,1838.31631,00:00.0,130716018.1,93815,784.38047,55775480.91,0
00:00.0,71050,71106.46,70800,71021.47,2441.77446,00:00.0,173221749.9,112391,1154.27383,81890698.54,0
00:00.0,71021.46,71204.59,70862.5,71170.01,2311.02713,00:00.0,164086803.5,117695,1180.26179,83800052.35,0
00:00.0,71170.01,71700,71000,71300,6417.45132,00:00.0,457626709,230797,3253.25649,232029928.6,0
00:00.0,71300,71379.93,70450,70479.49,5514.55376,00:00.0,391391270.2,213332,2319.49937,164618463.5,0
00:00.0,70479.49,70958.89,70117.64,70799.06,3318.88151,00:00.0,234425108.5,132196,1595.71915,112734570.4,0
00:00.0,70799.06,71015.2,70663.59,70989.68,1822.51982,00:00.0,129079181.1,90575,896.44769,63491215.03,0
00:00.0,70989.69,71449.98,70989.68,71110,4173.52745,00:00.0,297298423.4,140860,2266.7045,161464300.7,0
00:00.0,71110.01,71700,71048.12,71699.99,3176.10664,00:00.0,226527302.9,140548,1727.31562,123238146.6,0
00:00.0,71700,71997.02,70633.21,71111.54,9856.47926,00:00.0,702728070,400824,4884.00527,348394248.3,0
00:00.0,71111.55,71208.89,68420,69255,13917.20632,00:00.0,967908991.1,629496,6187.44089,430252085,0
00:00.0,69255.01,69585.96,68978.52,69355.6,2652.61096,00:00.0,183708622.8,114112,1356.86654,93970924.71,0
00:00.0,69355.6,69525,69287.28,69432,1791.64307,00:00.0,124367342.1,104143,921.65488,63978669.93,0
00:00.0,69432,69582.2,69232.15,69582.2,1721.33097,00:00.0,119426837.2,104087,944.66596,65546283.42,0
00:00.0,69582.2,69582.2,69318.19,69365.93,1625.99373,00:00.0,112906528.5,126856,660.31565,45850866.52,0
00:00.0,69365.94,69491.36,69168.02,69430.01,2118.57239,00:00.0,146945751.9,174680,967.41183,67102776.8,0
00:00.0,69430.01,69490,69292.22,69460.01,1578.06404,00:00.0,109546542.5,127228,854.1877,59297586.29,0
00:00.0,69460,69475.18,69290.28,69310.46,938.22547,00:00.0,65074388.37,77109,423.99434,29406283.94,0
00:00.0,69310.46,69346.9,69130.24,69259.38,1184.61971,00:00.0,82030428.98,81560,598.20748,41422833.46,0
00:00.0,69259.38,69425.7,69234.73,69295.64,1031.53735,00:00.0,71509438.27,74299,447.99653,31054192.86,0
00:00.0,69295.64,69397.19,69283.45,69367.69,869.09305,00:00.0,60268481.52,66802,329.82186,22871628.84,0
00:00.0,69367.68,69777,69250.01,69508.64,3778.30362,00:00.0,262572032.4,147636,1993.60614,138538368,0
00:00.0,69508.64,69857.14,69500,69710.26,1982.06406,00:00.0,138155164.1,112383,1024.50458,71408444.97,0
00:00.0,69710.26,69821.53,69590.33,69648.14,1044.9493,00:00.0,72809110.77,92903,489.55637,34109907.97,0
00:00.0,69648.15,69801.34,69426,69613.2,1986.09511,00:00.0,138334424.5,123374,1140.35489,79435329.85,0
00:00.0,69613.2,69677.5,69249.99,69303.99,2111.8604,00:00.0,146755398.9,138523,939.06119,65269243.94,0
00:00.0,69304,69550,69172.29,69473.89,2217.29737,00:00.0,153882871,128854,1040.4438,72208980.75,0
00:00.0,69473.89,70195.94,69201.59,70066.12,4204.58568,00:00.0,293045140.4,213225,2241.1452,156246138.8,0
00:00.0,70066.12,70141.1,69386.81,69490.8,4296.16146,00:00.0,300055579.6,174605,1887.09652,131821884.2,0
00:00.0,69490.81,69700.51,69334.46,69540,2306.66939,00:00.0,160393135.6,158150,1163.90086,80927646.25,0
00:00.0,69540,69590.01,67900,68464,8068.669,00:00.0,552706545.5,388568,3657.11474,250364760.2,0
00:00.0,68464,68464,67325,67570.18,7797.79833,00:00.0,529025729.5,266883,3763.15998,255309049.6,0
00:00.0,67570.18,67662.49,66732,66890.01,7282.49886,00:00.0,489106742.8,310985,3522.33162,236613635.4,0
00:00.0,66890,67278.88,66051,66244.48,9349.62363,00:00.0,624459780.1,392578,4562.71445,304840839.5,0
00:00.0,66244.48,67586.64,66161.26,67407.01,6551.1506,00:00.0,437730007.2,310421,3301.47351,220525525.7,0
00:00.0,67407.02,67588.22,67173.92,67314.24,2386.27546,00:00.0,160770215.3,112980,1033.0289,69600844.6,0
00:00.0,67314.23,67596.15,66905,67407,2922.2534,00:00.0,196601568.2,180112,1310.09257,88158838.1,0
00:00.0,67407.01,67624.89,67195.97,67453.63,2712.51803,00:00.0,182841650.7,121062,1486.29418,100195773.5,0
00:00.0,67453.64,68059.01,67353.02,67778.43,3358.7204,00:00.0,227475681.8,167249,1865.8427,126370604.2,0
00:00.0,67778.43,69999,67736,69734,12403.63584,00:00.0,860151527.1,511975,6790.27358,470710942.8,0
00:00.0,69734,69862.4,67250,67532.92,11888.022,00:00.0,818122985.7,512972,5522.73919,380312835.1,0
00:00.0,67532.92,68667.44,67413.51,68263.99,3890.17389,00:00.0,265091725.7,177375,2000.64859,136320595.9,0
00:00.0,68263.98,68393.63,66969.98,67474.94,5168.64979,00:00.0,350058799.4,287844,2198.17552,148961243.4,0
00:00.0,67474.95,67729.41,67300.3,67724.81,2963.75859,00:00.0,200201157,158826,1605.03964,108425535.8,0
00:00.0,67724.8,67971.2,67168,67739.99,3762.21969,00:00.0,254309520.3,180314,1990.34139,134530629.8,0
00:00.0,67740,68449.3,66368.76,66470.01,10171.91317,00:00.0,686176375.4,507764,4593.41517,310079799.3,0
00:00.0,66470.01,67080.13,66251.78,66604.01,5091.83328,00:00.0,339846532,255933,2599.01707,173508117.9,0
00:00.0,66604.01,66980,66530.84,66773.01,1921.18119,00:00.0,128305576.9,127521,900.15128,60108863.56,0
00:00.0,66773.01,67027.32,66480,66744,2704.93799,00:00.0,180584620.1,173593,1212.81538,80969716.53,0
00:00.0,66744,67221.32,66707.76,66904.98,2943.04425,00:00.0,197076010.3,265307,1582.66536,105975371.2,0
00:00.0,66904.98,67256.32,66746.4,67036,3383.9336,00:00.0,226777453,213979,1712.44382,114757459.7,0
00:00.0,67035.99,67370.24,66344.67,66392,5730.45832,00:00.0,383381494.1,330178,2770.20143,185356356.6,0
00:00.0,66392,66520,65078,65520.02,9683.77753,00:00.0,634999006.4,466342,4339.50247,284460515.6,0
00:00.0,65520.02,66627.52,65480,66043.99,3962.03628,00:00.0,261632970.7,286915,2001.78015,132188781.1,0
00:00.0,66043.99,66290,65967.5,66267.87,2008.24903,00:00.0,132868040.6,102819,944.28797,62468948.23,0
00:00.0,66267.87,66416.66,66065.8,66076.99,2891.47187,00:00.0,191464373.1,152104,1301.7686,86199732.43,0
00:00.0,66076.99,66348,66076.98,66319.95,1493.77779,00:00.0,98957118.77,93246,717.15614,47510471.38,0
00:00.0,66319.94,66478.48,66153.84,66316.02,2100.54737,00:00.0,139248173.5,138992,1037.24571,68758200.02,0
00:00.0,66316.02,66360,66071.47,66154.7,1431.64709,00:00.0,94792032.63,117768,738.64339,48902459.22,0
00:00.0,66154.7,66287.76,65857.1,66228.25,1526.10927,00:00.0,100846149.4,95957,755.91902,49956305.16,0
00:00.0,66228.25,66269.74,66076.55,66146,790.58916,00:00.0,52311541.7,79560,341.88389,22620760,0
00:00.0,66145.99,66360.18,66034.5,66266.3,1179.96721,00:00.0,78155136.96,92744,587.19577,38895019.21,0
00:00.0,66266.3,66770,66172.5,66492.83,2395.77885,00:00.0,159187387,135891,1253.91143,83324604.83,0
00:00.0,66492.83,66793.72,66480,66712.8,1854.32659,00:00.0,123554059.6,135983,938.33055,62522454.89,0
00:00.0,66712.8,66744.71,66522,66562.52,1140.46531,00:00.0,75955934.49,101252,578.42051,38522303.21,0
00:00.0,66562.52,66998.7,66460,66676.87,2031.39511,00:00.0,135489612.8,157865,1050.30951,70055511.85,0
00:00.0,66676.86,66913.69,66155,66222,3307.38167,00:00.0,219720525.2,171502,1647.36084,109416212.5,0
00:00.0,66222,66567.68,65939.67,66172,2843.05342,00:00.0,188337413.5,185398,1337.47918,88612989.71,0
00:00.0,66172,66317.64,65556,65817.2,4095.43003,00:00.0,269964950.4,268266,2001.37121,131936388.7,0
00:00.0,65817.2,65827.9,65130,65368,5353.73577,00:00.0,350737065.9,361944,2746.01944,179920031.5,0
00:00.0,65368,67298.81,65138,66691.99,8280.08295,00:00.0,550126204.4,372101,4294.23763,285409294.9,0
00:00.0,66691.99,66764.7,66164.01,66504.33,3506.48467,00:00.0,233175067.3,183409,1690.42601,112408436.2,0
00:00.0,66504.33,66588.23,64569,65500,11041.36558,00:00.0,721128521,531263,4733.59276,309088488.3,0
00:00.0,65500,65845.47,65344.24,65672.51,4340.32865,00:00.0,284860915.9,257968,2071.51423,135971618.6,0
00:00.0,65672.51,65750.01,65100,65366,3732.15562,00:00.0,244251706,286497,1835.06223,120099135.2,0
00:00.0,65366,65433.97,64261.12,64706,11395.51177,00:00.0,739068798.3,586414,5689.79875,369072034.5,0
00:00.0,64705.99,64904.91,64060,64412.19,6974.9316,00:00.0,450120734.8,272276,3360.52946,216908469.5,0
00:00.0,64412.18,65305,64178.1,65175.32,4865.80922,00:00.0,315711129.9,217293,2385.91618,154806987.4,0
00:00.0,65175.32,65603.91,64810.62,65404,5262.16662,00:00.0,343285930.5,244150,2927.8356,191065334.6,0
00:00.0,65404,65727.54,65158.05,65326.89,3599.20908,00:00.0,235674471.8,162573,1764.89168,115582032.4,0
00:00.0,65326.89,65544,65000,65210,3851.72512,00:00.0,251196671,162146,1835.03079,119689568,0
00:00.0,65210,65310.02,64756.28,64922,3230.69752,00:00.0,210082611.8,192476,1705.93673,110943609.8,0
00:00.0,64921.99,65284.37,64791.76,64882.01,2587.30051,00:00.0,168227872,193610,1287.83959,83739781.48,0
00:00.0,64882.02,65087.76,64666,64974.37,1529.69691,00:00.0,99264397.01,123503,768.24741,49855398.1,0
00:00.0,64974.37,65407.4,64818.72,65189.99,2764.12678,00:00.0,179859716.4,156497,1365.75397,88885266.34,0
00:00.0,65190,65967.39,65070.91,65858.84,3218.48909,00:00.0,210962555.5,160201,1686.47843,110539907.4,0
00:00.0,65858.84,66482.94,65559.45,66169.85,3716.69714,00:00.0,245281629.4,211283,1885.07108,124398390.1,0
00:00.0,66169.86,66300.5,64658.06,64831.23,7331.76705,00:00.0,478936346.7,397127,3318.80437,216770848.2,0
00:00.0,64831.24,65217.21,64559.15,65050,5208.45123,00:00.0,338083869.3,234208,2690.4333,174640893.8,0
00:00.0,65049.99,65200.11,64848.7,64869.99,2025.75902,00:00.0,131772034.9,123371,882.33819,57410765.41,0
00:00.0,64869.99,65066.66,64345,64506.14,3151.09938,00:00.0,204145585.4,186509,1306.81349,84689340.74,0
00:00.0,64506.15,64739.09,64190.76,64201.63,3017.09525,00:00.0,194727082.7,149794,1323.49836,85418843.87,0
00:00.0,64201.63,64372.15,63522.75,63770,6116.25686,00:00.0,391080765.8,272664,2724.85411,174223253.4,0
00:00.0,63770.01,64360,63379.35,63732.02,7918.52722,00:00.0,505328850.9,360434,4096.15658,261424946.2,0
00:00.0,63732.02,64264.95,63465.17,64232.01,4035.76865,00:00.0,257677517.9,234472,2212.6511,141286804.3,0
00:00.0,64232.01,64460.14,63828.09,64143.56,1754.81706,00:00.0,112581736.9,158744,879.28596,56419422.26,0
00:00.0,64143.56,64342.54,63943.82,64327.45,1615.03389,00:00.0,103680576.7,118257,842.04443,54075100.72,0
00:00.0,64327.46,64540.26,64253.07,64520,2121.70614,00:00.0,136625633.8,124411,1166.92792,75147310.87,0
00:00.0,64519.99,64546.81,64214.43,64265.26,1376.34835,00:00.0,88545116.97,101583,604.06433,38861535.08,0
00:00.0,64265.27,64397.82,64246.52,64307.08,930.39133,00:00.0,59822354.98,89298,472.76128,30397347.67,0
00:00.0,64307.09,64362,64218.5,64295.01,729.0975,00:00.0,46870704.25,69463,434.16312,27909968.69,0
00:00.0,64295.01,64330,64246.01,64262.01,536.37821,00:00.0,34482860.57,59820,236.32937,15192632.44,0
00:00.0,64262.01,64521,64262,64416.14,1222.9115,00:00.0,78787459.36,81747,627.6375,40431208,0
00:00.0,64416.14,64433.03,64349.49,64415.27,526.41413,00:00.0,33898569.41,52507,229.2777,14764382.15,0
00:00.0,64415.27,64437.28,64252.85,64341.45,945.7319,00:00.0,60873470.98,71832,447.01769,28773190.78,0
00:00.0,64341.46,64429.1,64049.41,64094,1383.12991,00:00.0,88832311.69,104765,676.6899,43460774.23,0
00:00.0,64094.01,64187.62,63918.58,64149.78,1430.37834,00:00.0,91657057.83,113397,824.89085,52858572.16,0
00:00.0,64149.78,64159,63178.32,63210.01,2715.88869,00:00.0,172799655.7,168511,1169.166,74397608.22,0
00:00.0,63210.01,63369.8,62695.02,62862,4626.61921,00:00.0,291776615.1,251556,1972.6238,124412917,0
00:00.0,62862,62952,62160.72,62456,5068.08372,00:00.0,316690536.9,274765,2477.40998,154802485.8,0
00:00.0,62456,62975.6,60567.01,61291.95,12136.79401,00:00.0,746738414.5,512673,5597.42573,344490295.9,0
00:00.0,61291.95,61700,60670.36,60843.99,5796.95477,00:00.0,355046078.4,297524,2925.54746,179243411.2,0
00:00.0,60843.99,61044.44,59058,59306.72,16409.89475,00:00.0,987358510.3,550028,7542.31892,453749087.2,0
00:00.0,59306.72,60442.71,58402,60293.3,8123.00768,00:00.0,483243305.8,304241,3980.26839,236934940.4,0
00:00.0,60293.3,61598.87,60257.06,61302.59,4817.65654,00:00.0,293341133.7,211866,2501.1787,152177434.2,0
00:00.0,61302.59,61420,60624.63,60685.16,4078.38689,00:00.0,249089990.1,203483,1915.20271,116980487.7,0
00:00.0,60685.16,61583.18,60668.01,61187.64,4679.07209,00:00.0,286241311.2,178101,2320.41114,141954648,0
00:00.0,61187.64,62134,60953.23,61810,8735.80046,00:00.0,537670978.9,336572,4134.85778,254602820.9,0
00:00.0,61810,62420,61135.37,61975.46,6527.99194,00:00.0,403052577.5,242496,3367.01868,207934474.8,0
00:00.0,61975.46,62162.49,61664,61806.01,2350.33569,00:00.0,145505317.5,104963,1121.41557,69421742.98,0
00:00.0,61806.01,62487.81,61643.48,61936.07,3538.82122,00:00.0,219449416.1,137754,1935.59693,120022196,0
00:00.0,61936.07,61990,61520,61720.02,3492.11682,00:00.0,215385765.1,130506,1708.22666,105365068.1,0
00:00.0,61720.02,61754.6,61149.64,61445.26,3493.404,00:00.0,214449236.8,145542,1583.35426,97177929.16,0
00:00.0,61445.26,61980,61182.8,61467.86,4713.90642,00:00.0,290192416,230756,2415.16132,148706424.3,0
00:00.0,61467.85,61547.02,60715.3,61000.01,5015.68985,00:00.0,306286298.9,291934,2586.93882,157949452.9,0
00:00.0,61000.01,61155.66,60712,60864.99,2231.72632,00:00.0,135953860.4,175660,1205.74854,73455140.04,0
00:00.0,60864.98,61300,60764.73,61037.31,2391.00432,00:00.0,145863114.4,145592,1250.28996,76273697.6,0
00:00.0,61037.31,61192,60606.63,60794.01,2714.73648,00:00.0,165224841.8,147883,1492.19516,90806403.79,0
00:00.0,60794.01,61455.15,60736.62,61196.02,2628.05752,00:00.0,160608336.2,153306,1381.4503,84422408.81,0
00:00.0,61196.01,62389.22,61154.6,61576,6247.05892,00:00.0,385933502.2,358878,3046.99538,188216853.1,0
00:00.0,61576,62015.52,61411.7,61450,2557.37367,00:00.0,157865211.3,149494,1163.92573,71863403.14,0
00:00.0,61450,61719.92,61338.56,61706.47,1806.0554,00:00.0,111210158.9,107023,963.40847,59331364.58,0
00:00.0,61706.46,62225.31,61472.37,61828.17,3950.34413,00:00.0,244250368.7,193092,2190.45333,135455395.9,0
00:00.0,61828.17,61834.41,61236,61350.01,2679.62058,00:00.0,164865166.8,141524,1318.0841,81088381.34,0
00:00.0,61350.01,61792.34,61212.11,61690,3397.52649,00:00.0,209015894.6,151602,1710.98745,105282682.2,0
00:00.0,61690,61875,60751,61062.01,7645.83227,00:00.0,468834091.3,446356,3817.81646,234107218.1,0
00:00.0,61062,61119.58,60079.41,60123.73,5131.47495,00:00.0,311332069,400828,2600.77145,157858256.7,0
00:00.0,60123.73,60450,60063,60427.84,2016.39413,00:00.0,121574441.5,146224,1023.42629,61707856.46,0
00:00.0,60427.84,61009.29,60383.77,60762,3105.17344,00:00.0,188606943.7,168878,1452.90115,88246849.41,0
00:00.0,60762,61146.64,60704.46,61052.3,1662.89798,00:00.0,101305438,112314,926.63777,56458188.6,0
00:00.0,61052.3,61224,60890.03,61102.33,2290.41854,00:00.0,139774110.2,124355,1144.81572,69850637.98,0
00:00.0,61102.33,61182.7,60949.67,61106,1996.83297,00:00.0,121932141.7,146348,855.42971,52232120.15,0
00:00.0,61106,61124,60915.12,61057.39,1250.42383,00:00.0,76287637.1,109125,567.64101,34631376.68,0
00:00.0,61057.38,61090,60839.51,60986.68,1203.81228,00:00.0,73439601.85,106649,514.26375,31372081.87,0
00:00.0,60986.68,61078.01,60740.94,60898.32,1806.11748,00:00.0,110019213.2,140892,840.71961,51214550.39,0
00:00.0,60898.32,61782,60712.21,61528.01,3143.78973,00:00.0,192754715.5,183434,1589.66719,97417063.47,0
00:00.0,61528.01,61713.65,61393.07,61560,2353.60654,00:00.0,144912109.2,155033,899.51326,55381011.17,0
00:00.0,61560,61860,61346,61717.9,2664.88075,00:00.0,164233225.5,154600,1105.39227,68140012.1,0
00:00.0,61717.9,62109.81,61590.01,62026.83,2493.15916,00:00.0,154183170.4,152124,1292.93938,79990397.53,0
00:00.0,62026.83,63058.76,61835.2,62772.01,4864.7477,00:00.0,304147578.7,322829,2496.2143,156065717.4,0
00:00.0,62772.01,63818.33,62573.32,63437.69,6859.32328,00:00.0,434773755.3,340666,3618.41462,229321518.5,0
00:00.0,63437.69,63466.92,63223.2,63277.84,1948.86897,00:00.0,123474324.8,144312,829.11609,52533549.98,0
00:00.0,63277.84,63314.99,62593.07,62662.09,3745.11478,00:00.0,235550499.8,232527,1672.18766,105150986.5,0
00:00.0,62662.09,63166.11,62497.2,63132.9,4514.7061,00:00.0,283647598.4,315417,2398.3095,150685570.2,0
00:00.0,63132.9,63861.76,62966.77,63226.78,5479.95754,00:00.0,347426513.3,300969,2928.24527,185646485.9,0
00:00.0,63226.78,63423.48,62804.6,62899.99,1999.13471,00:00.0,126108122,127617,942.3334,59447662.75,0
00:00.0,62900,63288.83,62787.42,63138.67,1678.91798,00:00.0,105779359,148281,864.49409,54471369.58,0
00:00.0,63138.68,63245.8,62580,62629.99,2518.53154,00:00.0,158355563.9,150077,1164.51384,73218727.57,0
00:00.0,62630,62866.2,62401.23,62832.01,4139.03014,00:00.0,259351553.1,205669,2145.55498,134448565.7,0
00:00.0,62832.01,63152,61823.74,61948.08,5966.58949,00:00.0,372303804,375803,3014.01543,188103677.8,0
00:00.0,61948.08,62368.81,61806.28,61939.1,2841.63377,00:00.0,176393987.3,281033,1485.49447,92193990.65,0
00:00.0,61939.1,62181.24,61875.55,62135.47,1428.41583,00:00.0,88608065.32,147953,779.1065,48326885.32,0
00:00.0,62135.46,62285.94,60600,60987.99,5145.57685,00:00.0,316093826.2,339116,2190.06452,134530494.9,0
00:00.0,60988,61181.84,60816,60870.01,2356.603,00:00.0,143699171.3,160480,1122.68733,68458677.14,0
00:00.0,60870.01,60978.19,59600,60386.01,8846.07874,00:00.0,534817670.1,426992,3981.98167,240661630.4,0
00:00.0,60386.01,60740.2,59752.29,60186.25,7199.97498,00:00.0,433823156.7,401897,3634.49671,219011766.7,0
00:00.0,60186.25,60655.56,59666,59671.1,4933.93774,00:00.0,297196176,293155,2293.34514,138174225.5,0
00:00.0,59671.11,60374.82,59400,60208.58,3677.93996,00:00.0,220271232.6,217732,1832.87955,109794945.1,0
00:00.0,60208.57,60498.19,57800.01,59102,13491.78125,00:00.0,795033437.9,661619,6204.99445,365456415.2,0
00:00.0,59102,59150,58104,58219.99,4995.15301,00:00.0,293224630.5,265818,2181.6769,128106612.8,0
00:00.0,58219.99,58506.18,56952,57761.94,13240.07067,00:00.0,763620812.1,486641,5839.90471,336879497.5,0
00:00.0,57761.95,58350.19,56771,58140,12117.63525,00:00.0,694974758.4,508809,5947.07779,341146538.1,0
00:00.0,58140,58676.24,57752.27,58283.62,5009.28193,00:00.0,291545864.8,268481,2381.71767,138642211.3,0
00:00.0,58283.62,58813.13,56866,57050.01,5714.85065,00:00.0,330220252.5,331868,2427.6167,140278333.7,0
00:00.0,57050.02,57546,55000,55227.99,18842.91117,00:00.0,1059638274,968870,8381.28514,471432152.2,0
00:00.0,55228,55356.42,53485.93,54415.05,18348.50944,00:00.0,996801375.2,728782,8829.50505,479672837.2,0
00:00.0,54415.04,55650,53900,55486.5,14058.05864,00:00.0,770487207.5,591527,6524.51542,357651687.9,0
00:00.0,55486.51,56678.19,54828.52,56662,16600.37842,00:00.0,925227857.1,673738,8085.25186,450778174.3,0
00:00.0,56662.99,57040.02,55779.33,56465.42,10590.10229,00:00.0,598369660,595198,4740.90566,267919026,0
00:00.0,56465.41,56866,56315,56628.79,2908.2876,00:00.0,164515709.9,191140,1365.18849,77228126.86,0
00:00.0,56628.79,56998,56170.5,56410,4430.41318,00:00.0,250230752.4,274024,1866.16473,105425731,0
00:00.0,56409.99,56683.9,56018,56606,3090.15552,00:00.0,174279415.6,210809,1780.59982,100428359.1,0
00:00.0,56606,56876.33,56436.78,56731.42,2361.38025,00:00.0,133783804.6,208905,1096.87876,62148369.01,0
00:00.0,56731.42,57441.1,56500,57317.98,4879.13871,00:00.0,277952666.7,256404,2694.51826,153538742.4,0
00:00.0,57317.99,58113,57185.76,57857.99,4272.51181,00:00.0,246994015.8,256228,2316.93418,133939063.4,0
00:00.0,57857.99,58475,57806.92,58230.13,2617.71611,00:00.0,152158078.3,204695,1328.40826,77243746.68,0
00:00.0,58230.13,58449.46,57838,57963.45,3130.97845,00:00.0,181922727.5,211956,1463.97614,85097249.79,0
00:00.0,57963.46,58007.87,57073.36,57369.99,3555.09321,00:00.0,204727081.5,226999,1560.83665,89859837.87,0
00:00.0,57369.99,57911.71,57350.94,57460,2240.99923,00:00.0,129000494.9,169503,1139.8229,65619385.65,0
00:00.0,57460,57631.02,56563.46,56825.42,4001.28632,00:00.0,227805578.4,285243,2141.67696,121913949,0
00:00.0,56825.42,57392,56755.55,57151.1,1983.16539,00:00.0,113202900,165935,1029.30128,58757594.98,0
00:00.0,57151.1,57319.1,55724.37,55857.81,4207.41658,00:00.0,237476970.1,229593,1746.05479,98582361.59,0
00:00.0,55857.81,56023.07,54260.16,55160.01,11551.58728,00:00.0,635648234,552631,5149.38793,283446463.2,0
00:00.0,55160,55900,54963.62,55852.01,4404.65688,00:00.0,244573513.4,379541,2345.99679,130281222.2,0
00:00.0,55852,58236.73,55741.11,57154.01,11849.7342,00:00.0,678365772.4,575076,5976.62345,342015140.3,0
00:00.0,57154.01,57621.1,54800,55761.52,12916.02666,00:00.0,726827899.2,630735,6590.65262,371238157.2,0
00:00.0,55761.52,56574.99,55425.74,56477.31,4703.86519,00:00.0,263811768.9,238302,2576.95664,144580981.3,0
00:00.0,56477.3,56971.94,56200,56714.62,2664.33469,00:00.0,150715513.4,178104,1324.28941,74935846.99,0
00:00.0,56714.61,57362.66,56289.45,57168.36,4128.26169,00:00.0,234558554.7,226341,2265.46844,128758571.2,0
00:00.0,57168.36,57754,57011.5,57116.84,4342.95753,00:00.0,249012199.5,245411,2057.66913,118004670.4,0
00:00.0,57116.84,57900,57024.01,57428.01,3810.42794,00:00.0,219192207.4,261506,1950.02465,112170575.9,0
00:00.0,57428.01,58131.09,56903,57477.01,8788.77381,00:00.0,504499505.8,518853,4348.77642,249721218.4,0
00:00.0,57477,58296,57362.08,57862.01,4164.8292,00:00.0,240492590.5,295474,2267.01332,130949261.5,0
00:00.0,57862.01,58260,57704.3,58050,2496.95771,00:00.0,144596263.6,210108,1254.29805,72645039.39,0
